hook date,unhook date,floor,wall_id,room_id,painting name,artist,date,image id,information,height,width,frame left distance,painting left distance,painting right distance,frame right distance,frame ground distance,painting ground distance,Type,Description (fr),NMFA Source,External source,Inventory number,Acquisition,Inscriptions/marks (fr),Inscriptions/marks (en),Bibliography,Notes,Photographer,Location represented
2019-02-13,,0,W0_234,Room_14,Chute d'Icare,Ker-Xavier Roussel,Circa 1900-1905,0_0906,available,0.79,0.98,3.61,3.7,4.5,4.58,1.17,1.25,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-86-chute-d-icare-e4c6870e-7f54-40c8-89f8-8bf8fd72b843,,65.2.86,1965.2 Legs Galilée,"Signature
en bas à gauche
KX Roussel
Numéro
au verso sur la toile
86
Numéro
au verso sur le châssis
(?) 628","Signature
lower left
KX Roussel
Number
on the back of the canvas
86
Number
on the back of the stretcher
(?) 628","Denis Rouart, ""Musée des Beaux-Arts de Nancy : La collection Henri Galilée"", La Revue du Louvre et des musées de France, n°6, 1968, p.403-408
François Marandet, ""Le premier grand prix de Henri de Favanne"", in Revue du Louvre et des Musées de France, n°5, 2005
Denis Rouart, La collection Henri Galilée, 1968, n°6, pp. 403-408
François Marandet, ""Le premier grand prix de Henri de Favanne"", in Revue du Louvre et des Musées de France, n°5, 2005
Impressionnistes et post-impressionnistes, 1983, n°516, pp. 443-445
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p. 86, fig. p. 89
Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°86",,Cliché Hugo Maertens,
2019-02-13,,0,W0_234,Room_14,L'Enlèvement des filles de Leucippe,Ker-Xavier Roussel,Before 1937,0_0908,available,1.055,0.68,4.63,4.74,5.2,5.31,01.03,1.13,Oil on canvas,"Roussel utilise un prétexte mythologique pour peindre deux baigneuses nues et insouciantes, les filles du roi Leucippe, menacées pourtant par deux cavaliers, Castor et Pollux, surgissant armés dans le lointain pour les enlever et en faire leurs femmes. Il s'agit de l'oeuvre préparatoire à un décor pour la salle-à-manger parisienne de M. Hessel, riche collectionneur et ami des jeunes artistes. Le décor définitif est conservé au musée d'Orsay.",https://collections-mba.nancy.fr/fr/notice/65-2-87-l-enlevement-des-filles-de-leucippe-a31d4b4f-cae6-4093-8c90-464caeaa6fc7,,65.2.87,1965.2 Legs Galilée,"Signature
en bas à droite
KX Roussel
Etiquette
(Aujourd'hui disparue, 1997)
Baigneuses
Etiquette
au verso sur le châssis
17808 / KX Roussel / Les filles de Leucippe à l'églantine /RC000
Numéro
au verso sur le châssis
au pastel bleu
17808
Numéro
au verso sur la toile
craie blanche
13
Etiquette
au verso sur le cadre
Expostion internationale du centenaire à Buen ... (?)
Etiquette
au verso sur le cadre
GARDE MEUBLE/EMBALLAGE & TRANSPORT/D'OBJETS D'ART/ PUSEY/BEAUMONT/CRASSIER/23, 25, 27, R. Petites- Ecuries/PARIS
Mention
au verso sur le cadre
pastel
Roussel
Etiquette
au verso sur le cadre
37","Signature
lower right
KX Roussel
Label
(Now lost, 1997)
Bathers
Label
on the back of the stretcher
17808 / KX Roussel / The Daughters of Leucippe with a Wild Rose /RC000
Number
on the back of the stretcher
in blue pastel
17808
Number
on the back of the canvas
in white chalk
13
Label
on the back of the frame
International Centennial Exhibition in Buen ... (?)
Label
on the back of the frame
FURNITURE STORAGE/PACKAGING & TRANSPORT/OF ART OBJECTS/ PUSEY/BEAUMONT/CRASSIER/23, 25, 27, R. Petites-Ecuries/PARIS
Notation
on the back of the frame
pastel
Roussel
Label
on the back of the frame
37","Denis Rouart, ""Musée des Beaux-Arts de Nancy : La collection Henri Galilée"", La Revue du Louvre et des musées de France, n°6, 1968, p.403-408
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.90, ill.
Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°87",,Cliché Hugo Maertens,
2019-02-13,,0,W0_223,Room_14,Moselle à Liverdun,Victor Guillaume,1922,0_0912,available,0.66,0.77,2.5,2.53,3.16,3.25,0.88,0.94,Oil on cardboard,,https://collections-mba.nancy.fr/fr/notice/65-2-47-moselle-a-liverdun-b2329205-ef5b-447f-80f1-dfe9616eb097,,65.2.47,1965.2 Legs Galilée,"Signature et date
en bas à droite
V. Guillaume 1922
Etiquette
au verso sur le carton
Magasins Réunis / 5 / La Moselle à Liverdun / prop. Mme Galilée / Nancy","Signature and date
lower right
V. Guillaume 1922
Label
on the back of the box
Magasins Réunis / 5 / La Moselle in Liverdun / owner Mrs. Galilée / Nancy","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°47
Forêts et paysages en Lorraine : cahiers de lecture, CRPF de Lorraine Alsace, 2002
p.59, fig. 2, ill.
Henri Claude, La Lorraine vue par les peintres, Serge Domini Editeur, 2003
ill.",,Cliché Michel Bourguet,Moselle
2019-02-13,,0,W0_234,Room_14,Église de la Salute à Venise,Henry de Waroquier,Circa 1930,0_0918,available,0.563,0.703,1.33,1.43,1.93,02.03,1.28,1.38,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-111-eglise-de-la-salute-a-venise-24826384-5130-4f28-b10f-8f59da338a84,,65.2.111,1965.2 Legs Galilée,"Signature
en bas à droite
Henry de Waroquier, n°M 648
Etiquette
au verso sur le châssis
Galerie Druet / Rue Royale / n° 12698 / H de Waroquier / La Salute , Venise / 39 x 53
Etiquette
au verso sur le châssis
XIII° exposition internationale des Beaux-Arts Venise 1930 n) 122 / H de W / Venise la Salute / Prix de vente : 10 000 frs / Propriétaire : Galerie Druet / Adresse : 20 rue Royale
Etiquette
sur le châssis
HENRY DE WAROQUIER / "" La Salute à / Venise ""
Numéro
sur le châssis
à la craie grasse bleue
122
Tampon
au verso sur la toile
N° M648 / H de W
Mention
au dos du cadre
au marqueur noir
51 WAROQUIER
Mention
au dos du cadre
au crayon
5 mm de / FAUX EQUI[...]","Signature
lower right
Henry de Waroquier, No. M 648
Label
on the back of the stretcher
Galerie Druet / Rue Royale / No. 12698 / H de Waroquier / La Salute, Venice / 39 x 53
Label
on the back of the stretcher
13th International Exhibition of Fine Arts, Venice, 1930, No. 122 / H de W / Venice, La Salute / Sale price: 10,000 francs / Owner: Galerie Druet / Address: 20 rue Royale
Label
on the stretcher
HENRY DE WAROQUIER / ""La Salute à / Venise""
Number
on the stretcher
in blue chalk
122
Stamp
on the back of the canvas
No. M648 / H de W
Inscription
on the back of the frame
in black marker
51 WAROQUIER
Indicated on the back of the frame in pencil
5 mm of / FALSE EQUIPMENT[...]","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°111",,"Cliché Michel Bourguet © ADAGP, Paris, 2021",Venice
2019-02-13,,0,W0_234,Room_14,Port de Gênes,Georges Dufrénoy,1914,0_0920,available,0.79,01.04,0.24,0.33,1.18,1.27,1.17,1.25,Oil on cardboard,,https://collections-mba.nancy.fr/fr/notice/65-2-25-port-de-genes-b5d9ced9-7de2-4f62-8e40-57467549ddcb,,65.2.25,1965.2 Legs Galilée,"Signature et date
en bas à droite
Dufrénoy / 1914
Numéro
au verso sur le carton
crayon de papier
8240
Etiquette
au verso sur le châssis
8240
Numéro
au verso sur le carton
PH 45464
Date
au verso sur le châssis
peinture blanche
1961","Signature and date
lower right
Dufrénoy / 1914
Number
on the back of the cardboard
pencil
8240
Label
on the back of the stretcher
8240
Number
on the back of the cardboard
PH 45464
Date
on the back of the stretcher
white paint
1961","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°25",,Cliché Michel Bourguet,Gênes
2019-02-13,,0,W0_223,Room_14,"Menton, le port",Edmond Sigrist,Before 1937,0_0922,available,0.705,0.895,4.77,4.86,5.57,5.63,0.84,0.93,Oil on canvas,,,https://fr.geneawiki.com/wiki/Fichier:Menton_(06)_-_le-Port-Edmond-Sigrist.jpg,,,,,,,,Menton
2019-02-13,,0,W0_223,Room_14,Paysage du midi,Moïse Kisling,Before 1937,0_0924,available,1.095,0.91,3.58,3.68,4.39,4.5,01.02,1.12,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-52-paysage-du-midi-c9ca8390-4c8e-4462-83d7-a6ea2bd7e79a,,65.2.52,1965.2 Legs Galilée,"Signature
en bas à gauche
Kisling
Etiquette
au verso sur la toile
coll. L. YBARROWSKI / 3, r. Joseph Barra, Paris / N°
Numéro
au verso sur la toile
craie blanche
74
Etiquette
au verso sur le cadre
cadre n° 65.2.102
P Nav[e]z / emballage de tableaux et d'objets d'art / 78 Rue Blanche, 78 Paris / exposition Bruxelles 163
Etiquette
au verso sur le cadre
cadre n° 65.2. 102
Réception, expédition, magasinage, agence en douane / Michel Kimbel. Paris","Signature
lower left
Kisling
Label
on the back of the canvas
L. YBARROWSKI collection / 3, r. Joseph Barra, Paris / No.
Number
on the back of the canvas
white chalk
74
Label
on the back of the frame
frame no. 65.2.102
P Nav[e]z / packaging of paintings and art objects / 78 Rue Blanche, 78 Paris / exhibition Brussels 163
Label
on the back of the frame
frame no. 65.2.102
Reception, shipping, storage, customs agency / Michel Kimbel. Paris","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°52",,Cliché Michel Bourguet,
2019-02-13,,0,W0_223,Room_14,"Rue Lepic, le moulin de la Galette",Maurice Utrillo,1921-1925,0_0930,available,0.72,0.63,0.3,0.38,0.83,0.95,0.96,01.05,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-98-rue-lepic-le-moulin-de-la-galette-292fa05b-7ab9-474c-af52-eb9265357275,,65.2.98,1965.2 Legs Galilée,"Signature
en bas à droite
Maurice Utrillo V.
Titre
au verso sur le châssis
Crayon
Moulin de la Galette
Numéro
au verso sur la toile
Craie blanche
43","Signature
lower right
Maurice Utrillo V.
Title
on the back of the stretcher
Pencil
Moulin de la Galette
Number
on the back of the canvas
White chalk
43","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°98",,"Cliché Gilbert Mangin © ADAGP, Paris, 2021",Montmartre
2019-02-13,,0,W0_232,Room_14,Femmes au piano,Pierre Laprade,Circa 1907,0_0932,available,1.19,0.99,1.94,02.05,2.84,2.95,0.96,01.06,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-59-femmes-au-piano-70a65f01-53b0-4d98-aec7-0ab1952484c5,,65.2.59,1965.2 Legs Galilée,"Signature
en bas à droite
Laprade
Etiquette
au verso sur le châssis
Galerie Druet / n°8862 / auteur : Laprade Pierre / titre : La Musique
Date
au verso sur le cadre
cadre du 65.2.24
1896 (peinture blanche)
Etiquette
au verso sur la toile
Robinot Frères / emballeurs / Pierre Laprade / Galerie Druet / 18, rue Yvert, 18 Paris (15ème)
Etiquette
au verso sur le châssis
Emballage et transports d'objets d'art / Punet - Beaumont - Channier / 23, 25, 27, Rue des Petites Ecuries / Paris
Numéro
au verso sur la toile
craie blanche
1
Cachet
au verso
Galerie Druet / 7593 (...]","Signature
lower right
Laprade
Label
on the back of the frame
Galerie Druet / No. 8862 / Author: Pierre Laprade / Title: La Musique
Date
on the back of the frame
Frame dated 65.2.24
1896 (white paint)
Label
on the back of the canvas
Robinot Frères / packers / Pierre Laprade / Galerie Druet / 18, rue Yvert, 18 Paris (15th)
Label
on the back of the frame
Packaging and transport of art objects / Punet - Beaumont - Channier / 23, 25, 27, Rue des Petites Ecuries / Paris
Number
on the back of the canvas
White chalk
1
Stamp
on the back
Galerie Druet / 7593 (...]","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°60
François Roussier, Pierre Laprade : 1875-1931, Thalia Edition, 2010
fig. 2, ill.",,"Cliché Ville de Nancy, P. Buren",
2019-02-13,,0,W0_232,Room_14,Femme lisant,Henri Lebasque,Circa 1920,0_0934,available,0.825,0.955,3.19,3.32,04.02,4.14,1.58,1.69,Oil on canvas,,,,,1965.2 Legs Galilée,,,,,,
2019-02-13,,0,W0_147,Room_14,"Jeune fille à la blouse jaune, Marguerite Matisse",Henri Matisse,Circa 1921,0_0938,available,0.65,0.565,1.93,02.03,2.42,2.5,1.22,1.29,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-74-marguerite-matisse-6e1e4f9a-09ed-4ca3-ae67-286a97ed2bdc,,65.2.74,1965.2 Legs Galilée,"Signature
en bas à gauche
Henri Matisse
Etiquette
au verso
(Aujourd'hui disparue, 1997)
Sa fille dans son atelier
Numéro
au verso sur la toile
craie blanche
98
Numéro
au verso sur le châssis
crayon
12
Etiquette
au verso sur le cadre
Cadre d'une autre oeuvre
16 -7 - 70 / 1940 / Marchand André / Paysage de neige (?)
Numéro
au verso sur le châssis
Craie bleue
12192 / M-17 / SB (?)","Signature
lower left
Henri Matisse
Label
on the back
(Now missing, 1997)
His daughter in her studio
Number
on the back on the canvas
white chalk
98
Number
on the back on the stretcher
pencil
12
Label
on the back on the frame
Frame from another work
16-7-70 / 1940 / Marchand André / Snow Landscape (?)
Number
on the back on the stretcher
Blue chalk
12192 / M-17 / SB (?)","Nancy, Capitale de la Lorraine, Nancy, 1966
""La Chronique des Arts"", Supplément de la Gazette des Beaux-Arts, n°1165, 1966
n°39
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°74",,"Cliché Gilbert Mangin © ADAGP, Paris, 2021",
2019-02-13,,0,W0_232,Room_14,"Intimité, femme et fleurs",Maurice Brianchon,1929,0_0940,available,0.606,0.715,3.31,3.37,3.97,04.02,0.86,0.91,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-6-intimite-femme-et-fleurs-34e6f795-b7da-47b9-b4f7-e28fd3c8bb90,,65.2.6,1965.2 Legs Galilée,"Signature et date
en bas à gauche
Brianchon 29
Etiquette
sur le cadre
en bas à gauche, dymo
INTIMITE FEMME ET FLEURS
Etiquette
sur le cadre
en bas à droite, dymo
BRIANCHON
Titre
au verso sur le châssis
au crayon bleu
Intimité
Tampon
au verso
sur le montant
PHOTO
Etiquette
au verso sur le châssis
P 5742 / Galilée
Etiquette
au verso sur le châssis
HS 2407 / KF VTXX (?) / M AXXX","Signature and date
lower left
Brianchon 29
Label
on the frame
lower left, Dymo
INTIMACY WOMAN AND FLOWERS
Label
on the frame
lower right, Dymo
BRIANCHON
Title
on the back of the stretcher
in blue pencil
Intimacy
Stamp
on the back
on the frame
PHOTO
Label
on the back of the stretcher
P 5742 / Galileo
Label
on the back of the stretcher
HS 2407 / KF VTXX (?) / M AXXX","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°7",,"Cliché Ville de Nancy © ADAGP, Paris, 2021",
2019-02-13,,0,W0_232,Room_14,Le voilier/ Le yacht d'Edwards,Pierre Laprade,Circa 1906-1907,0_0942,available,1.155,0.965,5.56,5.68,6.4,6.53,0.99,1.11,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-61-le-yacht-d-edwards-65fd4237-4f02-41fd-94bd-c8c2bfd82b8b,,65.2.61,1965.2 Legs Galilée,"Signature
en bas à gauche
Laprade
Etiquette
Galerie Druet / 20 Rue Royale / Paris / N° 10963 / Pierre Laprade / En voilier
Etiquette
au verso sur le cadre
Titre ou désignation : Lantelme Edwards / nom de l'auteur : Laprade / Propriétaire : M.Galilée
Tampon
au verso sur le châssis
de la douane
Tampon
au verso sur la toile
du fabricant
TOILES & COULEURS FINES / L. AUBE / 9, Rue Bréa
Etiquette
au verso sur le châssis
Nom de l'auteur : Pierre Laprade / adresse : 14 Route de Bagnou. Fontenay-aux-Roses (Seine) / Le Voilier / Nombre total d'oeuvres exposées : 6
Etiquette
au verso sur le châssis
Galerie Druet / n°179
Numéro
au verso sur le châssis
à la craie bleue
PH47099
Numéro
au verso sur le châssis
Craie bleue
116","Signature
lower left
Laprade
Label
Galerie Druet / 20 Rue Royale / Paris / No. 10963 / Pierre Laprade / Sailing
Label
on the back of the frame
Title or designation: Lantelme Edwards / Artist's name: Laprade / Owner: M. Galilée
Customs stamp
on the back of the stretcher
Manufacturer's stamp
on the back of the canvas
TOILES & COULEURS FINES / L. AUBE / 9, Rue Bréa
Label
on the back of the stretcher
Artist's name: Pierre Laprade / Address: 14 Route de Bagnou. Fontenay-aux-Roses (Seine) / Le Voilier / Total number of works exhibited: 6
Label
on the back of the stretcher
Galerie Druet / No. 179
Number
on the back of the stretcher
in blue chalk
PH47099
Number
on the back of the stretcher
Blue chalk
116","Raymond Escholier, La peinture française - XXème siècle, Paris, 1937
Nancy, Capitale de la Lorraine, Nancy, 1966
Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°59
François Roussier, Pierre Laprade : 1875-1931, Thalia Edition, 2010
p.55, fig. 3, ill.",,"Cliché Ville de Nancy, P. Buren",
2019-02-13,,0,"W0_227",Room_14,Anémones,Moïse Kisling,Before 1937,0_0948,available,0.74,0.645,0.42,0.52,0.96,01.06,0.78,0.87,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-51-anemones-3d4651fa-3d09-42cd-9150-c6cde5673a6a,,65.2.51,1965.2 Legs Galilée,"Signature
en bas à gauche
Kisling","Signature
bottom left
Kisling","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°51, p.164-167",,Cliché Gilbert Mangin,
2019-02-13,,0,W0_227,Room_14,Vase de fleurs,André Derain,Circa 1920,0_0950,available,0.375,0.315,2.92,03.05,3.45,3.58,0.78,0.88,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-21-vase-de-fleurs-29410e12-9c1c-4620-ab45-165d3450dc07,,65.2.21,1965.2 Legs Galilée,"Signature
en bas à droite
Peinture noire. Nom souligné
Derain
Cachet
au verso sur le châssis
(même cachet sur la toile)
Douane centrale / exportation / Paris
Numéro
au verso sur la toile
Craie blanche
104","Signature
lower right
Black paint. Name underlined
Derain
Stamp
on the back of the stretcher
(same stamp on the canvas)
Central Customs / Export / Paris
Number
on the back of the canvas
White chalk
104","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°21, p.77-80",,"Cliché Ville de Nancy © ADAGP, Paris, 2021",
